connectorID,X,Y,Z,skeletonID,distribution
24742983,424643,278463,122640,7542082,Anterior
24741353,421019,289995,115320,7431694,Anterior
24741216,421730,290907,115360,7431694,Anterior
24686326,414661,284630,80960,3747723,Anterior
24684869,412191,287942,112360,873760,AnteriorMedialLateral
27683861,420933,276970,103520,5287713,Anterior
27679524,415743,276384,103680,1622804,Anterior
27494352,424194,278800,115720,2800178,Anterior
27412793,412392,290016,102520,3845448,AnteriorLateral
27361046,419638,266161,123720,4016547,AnteriorMedialLateral
27359531,426306,268430,122160,3483710,Anterior
27129715,423956,269175,124160,4008546,AnteriorMedialLateral
27128872,419048,292001,111440,2416211,AnteriorMedialLateralSoma
16653000,418845,251618,130720,5056543,Anterior
15490037,419312,250825,130280,4016547,AnteriorMedialLateral
16656371,417681,250666,129760,5062738,Anterior
16500498,417204,250594,129280,1316642,AnteriorMedialLateralSoma
16652918,418095,251934,130000,873760,AnteriorMedialLateral
11159350,417464,252225,129600,1316642,AnteriorMedialLateralSoma
16652835,418054,251896,129520,2439409,AnteriorMedialLateralSoma
16652765,417671,252477,129280,2439409,AnteriorMedialLateralSoma
24564061,418250,276322,96600,6935684,Anterior
15385444,412861,269842,63000,4947529,Anterior
24563249,418673,275214,54000,5295236,Anterior
24554110,419524,272903,58320,4947529,Anterior
24553460,417090,270422,58280,10383528,Anterior
24542837,421786,273454,99520,7625058,Anterior
24542778,422702,273790,99840,7625058,Anterior
24303627,419202,279149,71200,1614934,Anterior
24302161,429490,277830,96120,4030800,AnteriorMedialLateral
24514486,412336,271085,108640,5063098,Anterior
24284027,431606,276156,95840,7431694,Anterior
24512270,421814,271170,99480,7625058,Anterior
24257395,425468,278281,102400,7431992,Anterior
24358032,422874,291529,111720,7460369,Anterior
23723753,420503,288645,114720,2799875,Anterior
23723502,406134,285828,85680,3490054,Anterior
24357012,423092,283213,121720,7460597,Anterior
23703200,421517,273655,97600,308783,AnteriorLateral
23702925,423689,275113,97720,4947529,AnteriorLateral
24189991,417030,274565,100480,3853868,AnteriorLateral
23700671,423341,254331,130640,1326072,AnteriorLateral
24356122,421857,275845,99760,2799203,Anterior
23700626,423549,254307,130440,1326072,AnteriorLateral
24350148,418364,268619,49960,3459185,Anterior
5113709,419505,256060,127360,873760,AnteriorMedialLateral
24334067,420148,285057,121840,7460369,Anterior
24333593,422344,292581,120760,4030800,AnteriorMedialLateral
23687757,418768,267903,125000,3853868,AnteriorLateral
23686684,420239,255790,132520,4030800,AnteriorMedialLateral
22900622,420981,283237,117560,6538032,Anterior
23652117,420380,258925,125680,2973242,AnteriorLateral
22897793,421501,289171,113480,6935684,Anterior
22897643,421469,289825,113120,6935684,Anterior
22897580,421248,290725,112240,6935684,Anterior
22897323,422084,291044,111440,6538032,Anterior
23651824,421265,266394,123040,1245979,AnteriorMedialLateral
23642343,419751,261452,126480,277739,AnteriorMedialLateralSoma
19297481,419197,273428,113560,277739,AnteriorMedialLateralSoma
19297322,420070,274670,110840,4030800,AnteriorMedialLateral
23642286,420063,261646,126160,277739,AnteriorMedialLateralSoma
19297325,419770,274882,110720,4016205,AnteriorMedialLateralSoma
23642233,419878,261926,125840,277739,AnteriorMedialLateralSoma
19297304,419518,273988,110480,1055770,Anterior
23642075,418405,263513,124880,4261024,AnteriorLateral
23789234,423509,291452,110560,7232135,Anterior
19380113,425776,269634,112000,2978192,AnteriorLateral
14068858,423193,290964,110480,4947529,AnteriorLateral
19297171,420192,273511,112000,1055770,Anterior
22966467,415597,298526,109480,3516673,Anterior
21027805,425138,270719,112440,9696657,Anterior
19297155,419664,273223,112480,1055770,Anterior
23639942,418583,293413,112680,1060157,AnteriorMedialLateral
19296780,416219,284998,91360,2799232,Anterior
19292383,407186,293907,100960,4100368,AnteriorLateral
23640277,418237,293760,112600,1060157,AnteriorMedialLateral
23641121,419275,293340,112560,2800178,Anterior
19268447,420052,265851,123720,5030884,Anterior
23603137,417369,273536,100000,277739,AnteriorMedialLateralSoma
19268252,427294,264079,109120,308783,AnteriorLateral
19267895,418680,273497,108600,1060157,AnteriorMedialLateral
23599829,416976,274598,104720,1055770,Anterior
15178811,421926,271653,83880,4947529,Anterior
23582785,412988,281298,113560,3845448,AnteriorLateral
23578585,412390,280722,113040,2416211,AnteriorMedialLateralSoma
21625291,420373,267005,116200,308783,AnteriorLateral
23250503,428234,277554,101960,7054109,Anterior
18979653,421349,266736,116280,4419718,Anterior
18979631,421377,267096,115600,4419718,Anterior
23250274,409145,274810,87880,2980825,AnteriorLateral
23148503,419172,288526,104920,308783,AnteriorLateral
23545537,421696,268709,110640,3748235,Anterior
18979340,426207,269468,110680,4419718,Anterior
23146339,417328,277368,67240,1055770,Anterior
18977608,429563,276164,97440,4419718,Anterior
18977366,421801,271980,100120,4419718,Anterior
23145336,413997,276901,67440,6239868,Anterior
24956263,426469,266151,111920,5073395,Anterior
18976730,419711,263568,95080,4419718,Anterior
24956247,427125,267623,111840,1326072,AnteriorLateral
15239612,423461,273888,100120,4947529,AnteriorLateral
15178777,421178,271666,83720,4947529,AnteriorLateral
24956190,427481,266941,112200,7664963,Anterior
24956158,422841,272861,111760,4030800,AnteriorMedialLateral
24956142,427561,267145,112400,7664963,Anterior
24956085,427265,266483,113760,7664963,Anterior
18973852,417463,271458,86960,2196071,AnteriorLateralSoma
24956063,426104,280768,103760,7168589,Anterior
18973722,421603,290702,115440,3785373,Anterior
24956048,426487,266305,114400,7664963,Anterior
24955927,430653,279748,104640,6543641,Anterior
18973643,420235,289714,116520,3785373,Anterior
24955618,424276,276059,95840,4706795,Anterior
24955559,425157,266845,117320,7664963,Anterior
10328160,417990,268422,86600,4947529,Anterior
18973543,420363,286186,118800,8582078,Anterior
24896165,419512,277036,117000,7625058,Anterior
18972737,421539,283248,118720,3785373,Anterior
24896096,420232,277041,116120,7625058,Anterior
24895989,422563,274118,115120,5248670,AnteriorDescending
18972725,421643,282848,118640,8579454,AnteriorDescending
24895872,428807,280695,88720,7625026,Anterior
24895047,428735,267307,110080,7625058,Anterior
20680072,419812,256010,127720,2973040,AnteriorLateralSoma
24873942,418392,280326,112360,2798887,Anterior
24873951,418032,280256,112640,4016547,AnteriorMedialLateral
24873963,419010,280142,112560,4121368,Anterior
14083079,419451,280227,113400,4121368,Anterior
20637116,419388,292712,118080,4016547,AnteriorMedialLateral
23144631,416961,278090,67200,5370648,Anterior
23097400,419951,295107,112560,1622804,Anterior
20619457,413085,271346,119680,1075688,MedialLateral
23093216,423917,299439,125560,874386,AnteriorMedialLateral
23093123,421849,296995,124960,873760,AnteriorMedialLateral
23093115,422169,297131,124880,277739,AnteriorMedialLateralSoma
20618202,414320,269317,125400,4030800,AnteriorMedialLateral
23092892,421337,294447,120920,2798887,Anterior
20618166,418404,287076,90120,4030800,AnteriorMedialLateral
23092864,420945,294771,121760,1622804,Anterior
20617485,412177,276473,68120,1060157,AnteriorMedialLateral
23092799,418485,295415,119440,3845448,AnteriorLateral
20617167,418208,267607,115840,4030800,AnteriorMedialLateral
23091056,414130,271917,94880,4512909,AnteriorLateralSoma
20615312,418922,260082,129800,4030800,AnteriorMedialLateral
23089451,422044,272098,99880,2196071,AnteriorLateralSoma
16529653,419775,259592,129640,3785171,AnteriorLateral
23088456,423216,273042,102160,2196071,AnteriorLateralSoma
20614604,420704,258736,125480,4030800,AnteriorMedialLateral
23086295,422192,271965,99800,1326072,AnteriorLateral
20614535,418840,258279,125720,4030800,AnteriorMedialLateral
21671680,431671,281426,97360,6507301,Anterior
21671475,434383,285238,91000,6507301,Anterior
20604803,407141,294095,101560,4030800,AnteriorMedialLateral
21635119,413931,287484,111080,3784609,Anterior
20604222,417151,296064,111040,4030800,AnteriorMedialLateral
21633930,411210,279068,110040,4512909,AnteriorLateralSoma
23086091,422836,270569,99280,5642436,Anterior
23085780,424336,268157,99360,5082051,Anterior
23027161,420049,285939,118000,6412428,Anterior
20599277,417804,276724,117400,3845448,AnteriorLateral
23027101,420056,286672,118160,6412428,Anterior
20598981,421216,275250,116240,4121368,Anterior
20598949,420584,275121,116720,4121368,Anterior
23026992,419615,286260,118280,6412428,Anterior
23025783,423041,283115,120200,6412428,Anterior
20595078,420156,274268,117880,2800178,Anterior
23019373,425439,277882,122920,3785353,Anterior
20594950,420596,272988,117440,4120094,Anterior
23019186,425305,277897,123000,6982744,Anterior
20594415,417580,271543,117560,2799232,Anterior
23924484,427940,276168,96000,6543641,Anterior
20594482,417924,270707,117520,4512909,AnteriorLateralSoma
22979813,428527,276911,96560,6935684,Anterior
20594114,419741,278508,112640,1245884,AnteriorMedialLateralSoma
20593863,415640,293498,118360,5063098,Anterior
22694082,425174,280486,102080,6544974,Anterior
20585114,419194,295200,120400,2978192,AnteriorLateral
22692747,428590,277316,101440,6544974,Anterior
15185764,427739,277571,101400,4947529,Anterior
20731041,409927,284335,78800,4120094,Anterior
20571686,416713,286166,110800,3845448,AnteriorLateral
22690247,423833,272800,109240,308783,AnteriorLateral
20571327,418073,284841,109600,4121368,Anterior
22690201,424242,272972,109320,6544974,Anterior
20571294,419543,285065,109440,3845448,AnteriorLateral
11797556,427154,250524,133360,2437415,MedialLateralSoma
22671291,414859,273631,90200,4512909,AnteriorLateralSoma
20569740,413241,285492,117000,2981215,AnteriorLateral
22671234,413485,273081,90040,2799203,Anterior
20559107,406436,286411,85480,2798887,Anterior
22671241,413461,273063,89760,4512909,AnteriorLateralSoma
20558985,410386,286659,85840,2798887,Anterior
20558923,407228,286597,85240,2798887,Anterior
22646928,422758,272055,55960,1326072,AnteriorLateral
22638987,416825,266546,86240,873760,AnteriorMedialLateral
22646819,422434,272152,57160,1614934,Anterior
22646756,421207,272051,58640,3747723,Anterior
20547265,417308,266925,86240,2798887,Anterior
22646447,418125,272286,59000,5063098,Anterior
14760565,420453,270664,60160,4947529,Anterior
22644450,415417,266650,85000,6845855,Anterior
20522456,417227,266642,114720,1213200,AnteriorMedialLateral
22644405,417714,278764,61200,1055770,Anterior
20515665,411695,278743,107480,1213200,AnteriorMedialLateral
22644277,416421,263118,99360,6845855,Anterior
20456477,426759,265758,116240,280737,Anterior
22644004,421945,275686,63920,1614934,Anterior
22643227,415761,266170,85200,1055770,Anterior
20451021,412329,282717,114120,3844894,AnteriorLateral
22668987,416012,266476,85200,874386,AnteriorMedialLateral
22642717,415114,275191,63440,2980825,AnteriorLateral
20450999,413225,282373,114480,4016547,AnteriorMedialLateral
14768750,418923,274947,74040,4947529,AnteriorMedialLateral
22640152,410942,274990,72600,4947529,AnteriorMedialLateral
11112954,412867,293017,98720,4947529,AnteriorMedialLateral
15390419,411814,287817,89840,4947529,AnteriorMedialLateral
22639333,416073,266314,85480,873760,AnteriorMedialLateral
22639272,415988,277729,71720,3865446,AnteriorLateral
20245289,423525,263241,125920,874165,AnteriorMedialLateral
21085735,422913,285795,113760,3784670,Anterior
22638976,417057,266394,86160,2799875,Anterior
21083290,423808,267045,117880,874386,AnteriorMedialLateral
22636971,417597,265798,86760,1055770,Anterior
21082734,417532,267368,113880,277739,AnteriorMedialLateralSoma
22636919,418121,265514,86880,5381105,Anterior
24339917,418213,267013,113960,4016547,AnteriorMedialLateral
22636885,417737,265526,87120,1065707,Anterior
22636800,418617,264194,88240,6845855,Anterior
21065482,413642,279814,76920,1614934,Anterior
22632809,413490,280498,77600,3805242,Anterior
21065257,412277,279227,80520,1614934,Anterior
22632187,418792,268261,119800,1316642,AnteriorMedialLateralSoma
21056619,414125,270386,111360,3844894,AnteriorLateral
21053651,423712,269083,123600,4034601,AnteriorMedialLateralSoma
22482584,418785,270557,118280,4034601,AnteriorMedialLateralSoma
21053355,425296,270086,111160,2978192,AnteriorLateral
22482528,418489,271877,118680,1326006,MedialLateral
22482475,417545,271381,118640,873760,AnteriorMedialLateral
15108275,421357,269840,111160,4947529,AnteriorMedialLateral
22482096,418813,272561,119080,873760,AnteriorMedialLateral
21046297,416282,272454,113600,2973040,AnteriorLateralSoma
22477078,418549,272149,115000,3853868,AnteriorLateral
21030015,423759,285769,106680,4030800,AnteriorMedialLateral
22476658,421325,270801,117840,873760,AnteriorMedialLateral
22475897,419979,274662,117920,4034601,AnteriorMedialLateralSoma
15302983,423081,286076,106640,4947529,AnteriorMedialLateralSoma
21028172,419947,277262,107280,4030800,AnteriorMedialLateral
21027273,420366,273851,110080,4030800,AnteriorMedialLateral
22475638,419857,274159,115080,2799875,Anterior
22474912,423849,272411,107640,2799875,Anterior
21024725,408368,292362,103160,2798887,Anterior
22431834,430770,279183,95440,6544018,Anterior
21753583,430970,283783,99960,5048756,Anterior
20981692,417489,266684,86760,6248421,Anterior
21306013,427643,267700,111000,1326072,AnteriorLateral
20980457,426423,268230,115560,1055770,Anterior
23565604,427707,267964,109640,1326052,AnteriorLateral
20980442,426295,267254,115520,6248421,Anterior
23565434,426331,270367,109400,3786361,Anterior
20923308,413990,270419,120400,4947529,Anterior
23545520,421628,269848,110280,3748235,Anterior
20923148,411438,272423,119240,2798935,Anterior
23545118,419805,263215,95000,308783,AnteriorLateral
20899025,407319,281426,85440,4030800,AnteriorMedialLateral
23544973,418333,263896,96680,3748235,Anterior
23544920,418681,263766,96960,3748235,Anterior
20890569,408771,277163,81240,4016547,AnteriorMedialLateral
20889900,410088,282908,80760,5370648,Anterior
20888781,418325,276917,62080,4120094,Anterior
23538293,418040,263468,97880,3748235,Anterior
20887892,420325,272725,50120,4120094,Anterior
20887316,418551,273751,50440,2798887,Anterior
20887386,418607,274047,50560,4120094,Anterior
23538204,417734,263588,98320,3748235,Anterior
20886786,418333,274431,52200,4120094,Anterior
23544895,418238,263568,97120,10759093,Anterior
23533239,422882,270386,99480,4100368,AnteriorLateral
20886735,418669,275111,53160,4120094,Anterior
23526153,419893,286720,90520,5268389,Anterior
20886333,422221,270763,57000,2798887,Anterior
23526113,420613,288056,91360,5268389,Anterior
20885852,418121,272091,59120,2799875,Anterior
20885462,416524,274354,55920,2798887,Anterior
23525082,427077,278931,104800,7168589,Anterior
23524308,419363,272762,111640,2196071,AnteriorLateralSoma
20875054,419102,265670,121080,4030800,AnteriorMedialLateral
23521152,411442,293109,95640,1055770,Anterior
25718726,420577,267066,120960,4947529,Anterior
23520994,410062,289377,97480,1060157,AnteriorMedialLateral
23397010,414686,276494,99840,277739,AnteriorMedialLateralSoma
20874680,424876,266281,122680,1200214,AnteriorLateral
23396951,415162,273457,98120,1245884,AnteriorMedialLateralSoma
20874672,423516,265929,122840,1200214,AnteriorLateral
23395064,416270,276496,103400,1622804,Anterior
23394562,427566,263423,108440,1055770,Anterior
20851977,420053,260092,123800,874386,AnteriorMedialLateral
20846048,414082,267636,117560,4016547,AnteriorMedialLateral
23394134,423873,267421,116040,4016205,AnteriorMedialLateralSoma
24955532,426719,268225,116120,7664963,Anterior
20845977,413822,267900,117400,1324080,AnteriorLateralSoma
20846026,413482,267672,117440,3483710,Anterior
20845922,412686,267816,117080,3483710,Anterior
23383255,409112,287767,90480,3853868,AnteriorLateral
15402305,408367,288402,90520,874386,AnteriorMedialLateral
20828124,417352,264095,119600,4034601,AnteriorMedialLateralSoma
23382059,410322,286143,86160,2798887,Anterior
20827547,415017,264099,121120,2979094,AnteriorLateralSoma
23381611,426370,278342,95160,1055770,Anterior
20826994,414450,263561,120960,1324080,AnteriorLateralSoma
23379995,424396,273567,104640,2196071,AnteriorLateralSoma
23379871,424765,273398,104120,2196071,AnteriorLateralSoma
20819578,421170,268636,44240,2798887,Anterior
23377513,421592,276324,105080,6239868,Anterior
23377493,416162,268427,90640,2978192,AnteriorLateral
20818008,421948,268472,49480,2798887,Anterior
20817172,413801,252234,131960,2980825,AnteriorLateral
23368191,423972,275726,105320,4030800,AnteriorMedialLateral
20816939,414033,252110,131800,4034601,AnteriorMedialLateralSoma
23368215,424128,275378,105160,2196071,AnteriorLateralSoma
20817105,414493,251998,132000,4034601,AnteriorMedialLateralSoma
20812300,413884,262879,120600,2416211,AnteriorMedialLateralSoma
23368066,423412,275745,105520,3787282,Anterior
23368125,423944,275581,105520,5381105,Anterior
23368100,423736,275341,105480,2196071,AnteriorLateralSoma
20806973,416106,275649,56280,2798887,Anterior
20806892,416426,275651,55200,2798887,Anterior
15248207,423257,276628,104680,4947529,Anterior
20806799,413457,273260,111120,277739,AnteriorMedialLateralSoma
20806787,416826,275795,56080,2798887,Anterior
20806776,414147,273168,111080,277739,AnteriorMedialLateralSoma
23280607,423155,276358,104400,2978192,AnteriorLateral
20806637,414997,273136,109920,4016547,AnteriorMedialLateral
20799494,426047,268857,110280,3847324,AnteriorLateralSoma
23342119,430759,282352,87880,7095411,Anterior
24895282,426481,269906,110280,3786361,Anterior
23341024,419411,281421,114400,2799232,Anterior
23545460,421992,268846,109080,10758839,Anterior
23340371,424007,292179,112240,5307768,Anterior
20799018,419707,271829,109080,3847324,AnteriorLateralSoma
20794613,428107,277273,101160,1622804,Anterior
23315849,425433,283022,93760,1065707,Anterior
23533128,416963,274417,100000,277739,AnteriorMedialLateralSoma
23315835,425437,282026,93520,1065707,Anterior
20794415,422967,275529,99280,1622804,Anterior
23315532,421533,283776,92360,1065707,Anterior
20794030,426951,277717,101600,308783,AnteriorLateral
23315521,421693,284148,91680,1055770,Anterior
20793404,426837,265835,110360,5248670,AnteriorDescending
23313939,422995,279230,110000,5030884,Anterior
20792823,419736,262265,123960,277739,AnteriorMedialLateralSoma
20779768,418460,267417,125080,277739,AnteriorMedialLateralSoma
20779754,417544,268285,125040,277739,AnteriorMedialLateralSoma
23313901,422383,278792,111160,5030884,Anterior
20779465,417096,268277,124520,277739,AnteriorMedialLateralSoma
23313553,428363,278326,113400,1055770,Anterior
20779456,417584,268265,124600,277739,AnteriorMedialLateralSoma
20779289,417434,269144,125200,4016205,AnteriorMedialLateralSoma
19755324,408508,280285,91840,5295236,Anterior
23290475,430586,285058,99320,7067858,Anterior
19755257,408312,279947,92040,5295236,Anterior
19755136,421261,269098,57560,1055770,Anterior
23287235,426894,278404,104160,4140263,Anterior
21312853,425191,266308,122280,4030800,AnteriorMedialLateral
21312569,426207,266646,114240,280737,Anterior
23281723,425395,273078,105480,2416211,AnteriorMedialLateralSoma
21311556,422293,264897,124440,5040378,Anterior
23281742,425385,273124,105280,5248670,AnteriorDescending
21753522,431250,283699,99920,4030800,AnteriorMedialLateral
21309923,415405,269992,112560,2858438,AnteriorLateral
19484489,413010,279762,79720,1614934,Anterior
21309511,418396,270655,117160,4512909,AnteriorLateralSoma
19484395,411970,276221,81800,2800077,Anterior
21309041,419506,273980,116920,4512909,AnteriorLateralSoma
21308987,419910,274248,117520,4512909,AnteriorLateralSoma
21308835,421674,273248,116360,4512909,AnteriorLateralSoma
19484179,413173,274346,82720,5063098,Anterior
21308607,419812,274484,118360,2800178,Anterior
21308487,420388,274324,117560,2800178,Anterior
19484124,412903,273786,82600,1184203,AnteriorLateral
21307769,419730,272262,117120,1078501,AnteriorMedialLateralSoma
21304677,418583,272311,60720,2799875,Anterior
21303209,420543,273363,64440,4239840,Anterior
19422320,421948,277046,96840,5380368,Anterior
21297967,419114,282871,111600,2980825,AnteriorLateral
19421701,417844,286562,92280,2973040,AnteriorLateralSoma
26419034,421482,282132,111600,4512909,AnteriorLateralSoma
15636430,417805,276636,71400,4947529,AnteriorLateralSoma
19750376,422172,270210,55400,4121368,Anterior
19750042,419708,270992,58040,4121368,Anterior
19415509,417666,277120,85360,4016547,AnteriorMedialLateral
19414038,422783,264960,111760,1316642,AnteriorMedialLateralSoma
19749640,417780,277222,62120,4121368,Anterior
19749597,416076,277390,63000,4121368,Anterior
19749549,416500,276756,64240,2798887,Anterior
19413370,412073,268871,109280,3483710,Anterior
19400364,419915,268987,123160,3785330,Anterior
19747217,417372,275840,66160,4121368,Anterior
19746248,419104,281450,112080,2798887,Anterior
19400326,420171,269171,123080,4034601,AnteriorMedialLateralSoma
19746142,412823,285220,95760,3847324,AnteriorLateralSoma
19745332,414635,285077,86120,2798887,Anterior
19398592,416760,272365,113840,4016547,AnteriorMedialLateral
19380420,423776,272402,118080,4239840,Anterior
19739502,420399,271637,59880,2798887,Anterior
19380315,423880,271554,115880,4239840,Anterior
19380175,426456,268074,110360,4239840,Anterior
19739352,419908,273280,60520,2798887,Anterior
19380162,426496,267394,110560,4239840,Anterior
19739213,421916,273748,61440,2798887,Anterior
19380108,426072,269298,111960,2800077,Anterior
19379901,418376,272355,116040,5248670,AnteriorDescending
19739185,421460,273586,61480,2798887,Anterior
19737563,416748,273282,63800,2798887,Anterior
19737554,416308,273650,63800,2798887,Anterior
19737508,415468,274080,63920,2798887,Anterior
19340472,416292,279109,87160,1060157,AnteriorMedialLateral
9346032,427725,253349,127160,2371391,AnteriorMedialLateral
19339140,414161,279021,83240,4706795,Anterior
21086491,427257,254560,127160,6294393,Anterior
19339086,418269,274663,73640,3458430,Anterior
10114600,425737,255214,126880,874165,AnteriorMedialLateral
19309570,424396,279372,119240,5714783,Anterior
19615896,433532,271276,107120,308783,AnteriorLateral
19615871,433532,272628,107120,5846984,Anterior
19615733,426993,273317,106600,308783,AnteriorLateral
19615712,426033,273541,106960,5846929,Anterior
19615423,422913,274503,106160,2196071,AnteriorLateralSoma
19308455,423264,278816,114920,5714783,Anterior
19308034,424081,278324,120560,3784732,Anterior
19615250,418500,276059,105760,2799203,Anterior
19615227,421387,276184,104960,1055770,Anterior
19299447,423703,300686,132200,5370648,Anterior
23281387,424898,273247,104960,5248670,AnteriorDescending
19614912,421339,274842,106800,2196071,AnteriorLateralSoma
19298739,424575,284523,104280,4947529,AnteriorLateralSoma
19614892,418749,277056,106800,4120094,Anterior
19614815,418819,277188,107000,4120094,Anterior
19614637,415081,277339,108160,2196071,AnteriorLateralSoma
19612692,431176,281907,96080,308783,AnteriorLateral
19298672,426935,276690,110480,5370648,Anterior
19612479,418483,275355,61800,4120094,Anterior
19612455,418899,275297,62440,4120094,Anterior
19612431,418835,274735,63160,4120094,Anterior
19737581,415452,273748,63320,2798887,Anterior
19298666,427687,276986,110960,5370648,Anterior
19612422,417691,275151,63320,4120094,Anterior
19298663,427323,276986,111160,5370648,Anterior
19612324,415437,277763,62960,5370648,Anterior
19297709,412570,272546,109480,2799875,Anterior
20141970,420134,273445,101040,2196071,AnteriorLateralSoma
19297690,414667,273187,110480,277739,AnteriorMedialLateralSoma
15240091,423540,273772,101040,4947529,AnteriorMedialLateralSoma
19297687,414615,273443,110760,277739,AnteriorMedialLateralSoma
20120511,415212,271674,112200,2371391,AnteriorMedialLateral
20118277,415957,263073,118160,1316642,AnteriorMedialLateralSoma
20117591,415221,270596,111960,1060157,AnteriorMedialLateral
20117573,415573,270940,111880,1316642,AnteriorMedialLateralSoma
19297684,414039,273147,110920,277739,AnteriorMedialLateralSoma
20117535,414573,271002,111640,4512909,AnteriorLateralSoma
20115486,424191,268858,120240,4016205,AnteriorMedialLateralSoma
19297677,414324,273966,111840,277739,AnteriorMedialLateralSoma
20043664,424221,270822,106560,5248670,AnteriorDescending
19773391,413284,274427,111720,2975597,AnteriorLateral
19297671,414407,273107,111680,277739,AnteriorMedialLateralSoma
20011654,416339,284601,91480,2798887,Anterior
19297499,419273,273440,113360,1245884,AnteriorMedialLateralSoma
20010389,414931,281331,96080,3747723,Anterior
19997616,411700,282814,89000,5954576,Anterior
20694788,426973,268216,113400,1326072,AnteriorLateral
19997290,416144,276503,97640,308783,AnteriorLateral
21747489,425440,285705,101520,6544885,Anterior
19985242,431736,266929,108840,3483710,Anterior
19985174,430340,266773,109360,3483710,Anterior
24894403,430383,266411,109440,7625058,Anterior
24182258,425152,285899,101400,6507301,Anterior
19983550,420596,276072,100680,1065707,Anterior
21747346,427457,284719,102120,6544885,Anterior
21747330,426855,285013,102320,6544885,Anterior
19737234,420276,273662,64760,2798887,Anterior
19737170,416066,275049,66440,2798887,Anterior
21746381,424232,273479,112800,6544885,Anterior
19737141,415818,273981,66040,2798887,Anterior
21744797,431016,275947,98760,6544885,Anterior
19737074,415164,273690,65680,2798887,Anterior
19736945,414337,271008,65680,2798887,Anterior
19736822,414010,275155,65600,4030800,AnteriorMedialLateral
21744766,431430,275871,98600,6544885,Anterior
19736728,416482,275051,65880,2798887,Anterior
19736682,413730,277163,65880,4120094,Anterior
16915560,415969,271084,88400,5118419,Anterior
19736670,414770,277627,65920,2798887,Anterior
19736546,418522,277179,65760,4121368,Anterior
21742255,416658,272032,87800,4121368,Anterior
19736414,414228,270718,66160,2798887,Anterior
21741454,414099,279897,80240,5248670,AnteriorDescending
19703454,413940,269485,62440,2798887,Anterior
19703251,413684,269206,62560,1055770,Anterior
21741435,414376,278921,80000,5248670,AnteriorDescending
19703547,413484,268643,62800,3504256,Anterior
19703070,414492,268806,66040,1055770,Anterior
21704447,432215,284626,96960,5248670,AnteriorDescending
21704425,431907,284668,97280,6543698,Anterior
21704388,432208,284414,97760,6543698,Anterior
20977541,417553,277068,119000,1055770,Anterior
20975797,431453,281909,97760,3785330,Anterior
10065866,426402,250432,131440,2977775,AnteriorMedialLateral
23277534,430930,282318,97720,6543641,Anterior
23114171,431442,282346,97760,5268559,Anterior
20972721,422342,283359,118640,3786292,Anterior
20972555,422866,282721,120680,3785330,Anterior
20972485,422758,282702,121880,5656209,Anterior
20956100,426405,278422,96000,5424160,Anterior
16308405,427515,250412,130440,4016205,AnteriorMedialLateralSoma
20956074,426877,277915,95880,5424160,Anterior
20956058,427589,278027,95960,5424160,Anterior
19593242,427438,250410,129600,2260024,AnteriorMedial
20952710,420914,270596,47360,5370648,Anterior
19593257,428462,250258,129160,2978192,AnteriorLateral
20952543,420494,270475,48200,5370648,Anterior
9638135,427553,250533,129160,2260024,AnteriorMedial
9638171,427036,251478,129000,2260024,AnteriorMedial
9638242,427554,251447,128480,2260024,AnteriorMedial
20977431,420113,277314,118800,1055770,Anterior
20952407,420406,271893,48640,2798887,Anterior
20952310,420026,271093,49320,2798887,Anterior
18762073,420766,277128,118800,4121368,Anterior
20952294,420706,271629,49560,2798887,Anterior
18762056,420230,276848,118560,4121368,Anterior
18761999,419402,276992,117280,4121368,Anterior
20951868,414297,274320,58480,2798887,Anterior
18761237,410592,278075,75400,4121368,Anterior
22645465,414853,275018,57640,6239868,Anterior
18758071,412094,289973,90080,4947529,Anterior
18757555,423104,268885,54280,5243934,Anterior
20951795,415441,274049,57640,2798887,Anterior
18757455,422952,269539,54600,2798887,Anterior
18757377,419848,268979,54360,2798887,Anterior
18757297,419925,269598,57840,4120094,Anterior
18757106,418640,267713,55040,4121368,Anterior
18757081,418056,267351,55120,2798887,Anterior
18756925,416565,275607,58840,308783,AnteriorLateral
18755740,410530,272587,66760,2798887,Anterior
18754766,411191,273363,68600,4121368,Anterior
20947662,419104,274529,90320,4161162,Anterior
24672782,413527,275687,82800,4030800,AnteriorMedialLateral
20947617,419404,274301,90480,4161162,Anterior
20947359,415536,273209,94800,4161162,Anterior
18753506,412655,275571,82800,3853868,AnteriorLateral
18747434,431164,280856,93560,5287713,Anterior
20946305,423617,277864,112800,1055770,Anterior
18747403,430452,281630,93520,5287713,Anterior
20946000,421249,280646,113320,1055770,Anterior
20944263,418390,285983,106640,5370648,Anterior
18744085,425452,280338,102560,5287713,Anterior
24309184,424009,265857,119440,1060157,AnteriorMedialLateral
20944256,418070,286087,106640,4016547,AnteriorMedialLateral
20943956,418654,286529,107360,2799875,Anterior
20943798,421070,290457,106440,4947529,Anterior
18722623,425199,268870,119440,5287713,Anterior
20943707,422756,286153,104520,308783,AnteriorLateral
18721770,419339,277364,106960,3786292,Anterior
20941900,407216,294275,101040,5295249,Anterior
18721420,420300,275892,102200,4706795,Anterior
20931274,417238,268748,125400,3980980,AnteriorLateral
18720709,422884,271292,101080,308783,AnteriorLateral
20929785,414067,267337,117640,4016547,AnteriorMedialLateral
