,bodyid,type
11216,5813049879,LPC1
11217,1505356659,
11218,852763402,
11219,5813040224,
11220,1722333142,LC18
11221,1593371237,
11222,1497520835,
11223,2654545374,
11224,1166406326,LC9
11225,1197449561,
11226,1074147610,
11227,1756816808,
11228,1715459859,LC4
11229,1626663832,
11230,1038283107,
11231,853437941,
11232,2214768934,
11233,2435578923,
11234,1198533883,
11235,1808284045,LPC1
11236,2623497519,
11237,393766777,PPL101
11238,1912724946,
11239,5812987930,
11240,1353690708,
11241,1287645036,
11242,1817064815,
11243,5813004898,
11244,517479202,
11245,1624402261,
11246,1900326687,
11247,607458700,
11248,5812998882,
11249,2103657269,
11250,1784726510,LC12
11251,920951427,
11252,5813022806,
11253,1594382062,
11254,1689239035,LC17
11255,2315829452,
11256,5813003024,
11257,2311602948,
11258,1536490336,
11259,1965094481,
11260,1814846802,
11261,1592671648,
11262,1167118856,
11263,2344486202,
11264,829279239,
11265,1480857786,
11266,5812987231,
11267,853386077,
11268,2379940908,
11269,1533683889,LPLC2
11270,5813044940,LT51
11271,2248212477,
11272,327933008,
11273,2244469951,
11274,945238486,
11275,1347479797,
11276,5812978981,
11277,1902053416,
11278,1749327483,LLPC2c
11279,2183051365,
11280,2504434579,
11281,2341339261,
11282,862947261,
11283,2038617453,lPNX
11284,1378574332,
11285,482356653,
11286,823602025,
11287,1560315272,
11288,1446485162,
11289,1528896591,
11290,1903020189,
11291,5813069528,LT51
11292,1067624754,
11293,849490894,
11294,2219698263,
11295,1406453073,
11296,5813004425,
11297,1378315562,
11298,5812990369,
11299,2184381748,
11300,1511654738,
11301,2384750665,
11302,915792794,
11303,5812993993,
11304,1814841869,
11305,1228265278,
11306,1947468557,
11307,5813061112,
11308,5812999440,
11309,2183362794,
11310,2155841352,
11311,1134279544,
11312,5813079417,
11313,574740549,
11314,2027890106,
11315,667258443,
11316,890528755,
11317,5901202606,
11318,1406928592,LC13
11319,5813021075,
11320,1219570275,
11321,1497205225,LC31
11322,1753794289,
11323,1935813134,
11324,1449266027,
11325,2277684527,
11326,768806088,
11327,1353047577,
11328,1510294253,
11329,1812902999,
11330,2151342986,
11331,5813056757,
11332,1783051578,LPLC2
11333,5813006999,
11334,1626690698,
11335,1971773455,
11336,1467517587,
11337,787883482,
11338,5901202219,
11339,1352983123,
11340,1188004374,
11341,1933563873,
11342,1873466322,LLPC3
11343,1972256637,
11344,1102761868,
11345,2436610528,
11346,1040635507,
11347,515385759,
11348,2102954433,
11349,2493764220,
11350,1567080754,
11351,2531704790,
11352,294161385,
11353,1785400064,LC12
11354,5813000220,
11355,1868255513,
11356,1722333392,LC18
11357,5813013792,
11358,1998185158,
11359,1695693354,
11360,5813003016,
11361,2087564066,
11362,1447448324,
11363,1386068469,
11364,5813098282,
11365,1849554529,
11366,1857143769,mlPN2
11367,1531676892,LC13
11368,2373850070,
11369,5812992717,
11370,5813078181,
11371,1535144397,
11372,610920670,
11373,2536151624,
11374,5813000953,
11375,729280727,
11376,767473384,OA-VPM4
11377,1748222538,LC25
11378,1814418212,LPLC2
11379,1535186205,
11380,1566354821,
11381,1817457847,LC17
11382,1417889456,
11383,828830111,
11384,977594832,
11385,1745817746,
11386,2528976618,
11387,5813067185,
11388,1786496543,
11389,1838956229,
11390,2071612204,
11391,1687507922,
11392,1502635634,LC11
11393,2312427844,
11394,5813082996,
11395,667189309,
11396,2496564534,
11397,1101535258,
11398,5812988265,
11399,5812998937,JO-A/B/C
11400,1655971809,
11401,1998551540,
11402,5813045636,
11403,5901195842,
11404,1750039535,LC22
11405,1563683302,
11406,637914938,
11407,976738697,
11408,5813075780,
11409,2349505897,
11410,5813005275,
11411,1070379357,
11412,612414168,
11413,2596525018,
11414,2212071008,
11415,1843549956,
11416,2101287328,
11417,2566154452,
11418,1039293613,
11419,2155397252,
11420,5812996590,
11421,5813016455,
11422,1540876843,
11423,2501689109,
11424,549714149,
11425,576161592,
11426,920994194,
11427,2563745908,
11428,758938220,
11429,2410315568,
11430,2492730884,
11431,1879226079,
11432,2409983255,
11433,5813037976,
11434,1498587712,
11435,1688892924,LC12
11436,1994113270,
11437,1629832744,
11438,5813045670,
11439,1621802462,
11440,1977579449,mPN1
11441,2505112277,
11442,5813069616,
11443,2030933984,
11444,1714462594,
11445,1405107113,LC12
11446,1229538338,
11447,1916800213,olfactory LN
11448,5812991769,LC17
11449,644788121,
11450,2348910257,
11451,1413771042,
11452,609992451,
11453,5813087868,
11454,2180677315,
11455,1911362050,
11456,1404078574,
11457,2565813381,
11458,1102921795,
11459,1847395982,
11460,2400464065,
11461,1034250235,
11462,1748545826,
11463,1563377177,
11464,1748567082,
11465,2058899079,
11466,1189908028,
11467,1849179266,LC17
11468,5813034103,
11469,2400330581,
11470,5813021899,
11471,1313733772,
11472,949874979,
11473,1726127550,
11474,1962409606,
11475,2158927951,
11476,821344463,
11477,1621362790,
11478,389536926,
11479,2180344828,
11480,1571962875,
11481,2429435314,
11482,1347808220,
11483,2100925151,
11484,1498405457,
11485,1441603519,
11486,2010911747,
11487,1691259738,LPLC2
11488,2033139375,
11489,2503066043,
11490,1848151618,
11491,1510315982,
11492,1230569974,
11493,5813040092,
11494,5813067986,
11495,1509953069,
11496,971830571,
11497,1936814737,
11498,1558605812,
11499,2376876398,
11500,1597618997,
11501,2071949565,
11502,1632720433,
11503,1569895989,
11504,1661666630,
11505,1189706008,
11506,1566618339,
11507,5813078176,
11508,2315168871,
11509,977214624,
11510,1753695576,LC12
11511,1784393707,LC12
11512,1590655657,
11513,1434768400,LPC1
11514,861242399,LT52
11515,1715499249,
11516,514683250,
11517,670883838,
11518,1721706835,
11519,1313115480,aMe5
11520,5813027692,
11521,1074480379,
11522,2383377817,
11523,829542849,
11524,1280284795,
11525,1251810403,
11526,2535448017,
11527,1753453428,
11528,1589628079,
11529,946905479,
11530,5813000099,
11531,1623266542,
11532,1447431073,
11533,5813039485,LPC1
11534,979472447,
11535,2348927693,JO-A/B/C
11536,2250772443,
11537,2158241195,
11538,2341602691,
11539,2372498785,
11540,2092873489,
11541,5812997060,LLPC2c
11542,2275500228,
11543,2523442436,
11544,1078517402,
11545,1068302710,
11546,5813049946,
11547,1694385226,
11548,1603710566,
11549,5813003554,
11550,1383776127,
11551,5812996332,
11552,1879877415,LC17
11553,792209304,
11554,1560954964,
11555,1073720916,
11556,1074523414,
11557,5813004917,
11558,1685807457,
11559,1103093385,
11560,2058229855,
11561,5813001034,
11562,1440670548,LC29
11563,2280896134,
11564,580227374,
11565,5813075697,
11566,1627030775,
11567,673863199,
11568,1345079276,LC17
11569,1590137388,
11570,947582284,
11571,5813100299,
11572,1377841477,
11573,2211392569,
11574,2029651780,
11575,2536138424,
11576,1527557600,
11577,2344476804,
11578,798995311,
11579,516771668,
11580,1754041168,LC18
11581,1220252679,
11582,2306872036,
11583,2567160439,
11584,849992080,
11585,1906108439,
11586,5813081448,
11587,1503702207,
11588,1498233273,
11589,1691898191,
11590,2375849120,
11591,824457714,
11592,1316431876,
11593,2120010436,
11594,1252582215,
11595,357249801,
11596,1343407759,
11597,1965933041,
11598,2188607210,
11599,1131810430,
11600,1754852671,
11601,1754321499,
11602,1965773250,
11603,2444428569,
11604,2533760010,
11605,1594743363,
11606,2027186343,
11607,1627131491,LPLC2
11608,1778916284,
11609,978427303,
11610,1726918361,
11611,1355408941,
11612,5812989761,
11613,1903025955,
11614,1074165128,
11615,1385433981,
11616,1254340597,
11617,1374404274,
11618,2190644903,
11619,1851730931,
11620,1167882816,
11621,1220594247,
11622,1229215467,
11623,1689994425,LPLC1
11624,924788221,
11625,673302212,
11626,1354364967,
11627,1042853530,
11628,1780271170,
11629,1840121811,
11630,1840666473,
11631,1907079079,
11632,946019557,
11633,1438908304,LPLC2
11634,1508273771,
11635,1753453312,
11636,1223383793,
11637,1344858721,
11638,1623072504,LC12
11639,1229162381,LC9
11640,634236922,
11641,5813039962,
11642,2473727713,
11643,2123036358,
11644,2092671271,
11645,1376459676,
11646,2090275240,
11647,5812996576,LC13
11648,1633686836,
11649,892600621,LT52
11650,1628611517,
11651,2065533871,
11652,1263642185,LC9
11653,2378930791,JO-A/B/C
11654,1199556510,
11655,1069489835,
11656,977045758,
11657,1355750029,
11658,2462507857,
11659,1474088775,
11660,1937875810,LC4
11661,1903046343,
11662,1663021115,
11663,5813000577,LC4
11664,1344810921,
11665,1283962326,
11666,1656834653,LC17
11667,1223810337,
11668,2443728900,
11669,1231955819,LC6
11670,2150116801,
11671,1193210995,
11672,1437276654,
11673,2437258318,
11674,5813023931,
11675,1839003570,LLPC1
11676,1192796721,
11677,1404446113,LPLC1
11678,2495136131,
11679,1602549038,
11680,1505123111,
11681,1218887978,
11682,1375768636,
11683,1651697742,
11684,1035459511,
11685,2311797091,
11686,2381322636,
11687,1536132286,
11688,2367594519,
11689,1975399991,
11690,645090294,PAM04
11691,1468238571,
11692,1435817223,
11693,1658963980,
11694,2249741022,
11695,1722422820,
11696,1684204798,
11697,2529654524,
11698,1199569954,
11699,5812992213,
11700,1437865155,
11701,2624171238,
11702,5813047832,
11703,2102664439,
11704,1597456370,LC10
11705,1807554952,
11706,388877336,
11707,1136007173,
11708,1284117939,
11709,2553251372,
11710,819725372,
11711,1843541108,
11712,2314824091,
11713,1875288651,
11714,5813132512,
11715,884484964,
11716,2336901142,
11717,5813022959,
11718,5813101746,
11719,1838593619,
11720,2126870445,
11721,578284233,
11722,2376556589,
11723,2253768870,
11724,516163285,
11725,1571345230,
11726,1847405606,
11727,1559931495,
11728,1734705201,
11729,1100558968,LC6
11730,297917363,
11731,1345285966,
11732,732077752,
11733,610916994,
11734,978630099,
11735,5813089462,LLPC2c
11736,2039179232,
11737,1102926658,
11738,1652725444,LC11
11739,1904959403,
11740,1654840874,MC62
11741,1480452227,
11742,1913403687,
11743,1499830503,
11744,2463065679,
11745,613083298,
11746,1132030694,
11747,614413183,
11748,5813014032,
11749,5813089981,
11750,790025201,
11751,2123702179,
11752,1656929646,
11753,1448522448,
11754,2026163864,
11755,5812992814,LC11
11756,5813022629,
11757,2187342244,
11758,863815503,
11759,1229166973,LC9
11760,2503394033,
11761,2533755683,
11762,1468346629,
11763,1039906056,
11764,1782369015,LPLC2
11765,5813024119,
11766,2280335246,
11767,796733296,
11768,2183777296,
11769,2311254076,
11770,1656106251,
11771,2034477252,
11772,1449157298,
11773,1467788947,
11774,1253230158,
11775,1073059887,
11776,1811737795,LLPC1
11777,1257926970,
11778,2307247678,
11779,2281371439,
11780,1817449059,LC17
11781,5813001897,
11782,1964784821,
11783,5813046117,LLPC2a
11784,1839310335,LPC1
11785,915528488,
11786,5813066705,JO-A/B/C
11787,1158187240,LC4
11788,5813005201,
11789,733458828,
11790,2501006639,
11791,2431365464,
11792,1224875671,
11793,1871031444,LC18
11794,1288953551,
11795,1910048384,
11796,1294082002,R1
11797,1450171686,
11798,1072896672,
11799,550988122,
11800,2031020433,
11801,1196816048,
11802,1906737849,
11803,1474424990,
11804,5813080753,
11805,1253230203,
11806,1498064190,
11807,1569209515,
11808,1162193361,
11809,1565047873,
11810,1839314480,LPC1
11811,954023855,
11812,1254533872,
11813,1633643993,
11814,1225537436,
11815,1754369991,LC12
11816,1685228734,
11817,1940768894,
11818,1627467384,
11819,1112436285,
11820,5813058439,
11821,2407237061,
11822,1169260589,R3a
11823,5813004948,
11824,800286386,
11825,577123102,
11826,5813039483,LPC1
11827,5812989971,
11828,1474745046,
11829,983633849,
11830,1970025313,
11831,952249657,
11832,889531496,
11833,1849161407,LC17
11834,2280896744,
11835,2247133780,
11836,1817463007,LC17
11837,1346736764,
11838,1814031575,LC17
11839,1597792990,
11840,1575028361,
11841,858811452,
11842,2444043974,
11843,5813053990,
11844,1446527869,
11845,1658644171,LPLC1
11846,1722700227,
11847,2428912998,
11848,1037553548,
11849,1540216055,
11850,1782668028,LC4
11851,2442709778,
11852,1913347315,
11853,1653377245,
11854,1201227074,LC9
11855,5812990473,
11856,2349242595,JO-A/B/C
11857,2529719652,
11858,5812998957,
11859,2346873440,
11860,5813006807,
11861,2407263557,
11862,5901216375,
11863,1936624406,
11864,791043906,
11865,1201231826,LC9
11866,2118931212,
11867,1344207087,
11868,2374540637,
11869,420723066,
11870,613813102,
11871,1262632452,
11872,1847819222,
11873,1263663980,LC9
11874,1257603137,
11875,5813054566,
11876,2530669078,
11877,1261220478,LC6
11878,2065543648,
11879,953285091,
11880,1692251907,
11881,1502221774,
11882,2030194821,
11883,361722354,
11884,5813090649,
11885,2090633899,
11886,2462417718,
11887,1626776597,
11888,2215779265,
11889,1505692986,
11890,5813026724,
11891,1415450373,
11892,1778246823,
11893,1073694558,
11894,2087222312,
11895,418922937,
11896,605076723,
11897,5813047992,LPLC1
11898,981941737,
11899,1505494924,
11900,1509534582,
11901,2414071441,
11902,1754374486,LC12
11903,1441590157,LC28b
11904,5813003506,
11905,1785753951,LC12
11906,1099048104,
11907,487887067,
11908,1345235003,
11909,2523109876,
11910,1593936440,
11911,642724189,
11912,5813007291,
11913,2090322786,
11914,914846465,
11915,1749551221,
11916,1512164384,
11917,945656895,
11918,5813078352,
11919,1812515382,
11920,1374788996,
11921,1596811105,
11922,1073428001,
11923,1627752479,
11924,2275849427,
11925,1417141766,
11926,5813078030,
11927,983633403,
11928,1629836807,
11929,862265395,
11930,1226831477,
11931,386825720,
11932,1475335507,
11933,1437497250,
11934,604989608,
11935,1253019297,
11936,1196526636,
11937,5813033340,
11938,1508274233,
11939,1784795598,
11940,1873372085,
11941,698910044,
11942,1438304554,LC13
11943,2028577164,
11944,1412242698,
11945,2120615507,
11946,2337902140,
11947,2653439892,
11948,1873811611,LLPC3
11949,1845699184,
11950,1827473315,mPNX
11951,2126184462,
11952,1788503581,
11953,1037510115,
11954,2405882373,
11955,388280333,
11956,5813038671,
11957,1194536057,
11958,1604789908,
11959,1626560096,LC22
11960,2009853953,
11961,1666751599,
11962,2090309790,
11963,1435468526,
11964,1749331593,LLPC2c
11965,1188194673,
11966,1656739795,
11967,1693798741,
11968,2184381709,
11969,2087240195,
11970,5813057153,
11971,2374834523,
11972,1810550032,
11973,543321179,
11974,706183770,
11975,1467698336,
11976,828813438,
11977,5812989296,
11978,1404756825,
11979,2685217387,
11980,1973418935,
11981,2499297123,
11982,1344810847,
11983,1810373801,LLPC2c
11984,1014016336,
11985,420325753,
11986,1106857669,FB04f
11987,5813050030,
11988,1200541165,LC9
11989,1312001510,
11990,1441331113,
11991,1412700292,
11992,1381389069,
11993,1621698789,
11994,2190287277,
11995,1105502287,
11996,1074514694,
11997,2279545302,
11998,2412003265,
11999,1284378327,
12000,1815809293,LPLC2
12001,2536829222,
12002,5813078115,
12003,1690598004,LC12
12004,1814945420,
12005,1466153084,
12006,2429435483,
12007,1406824349,
12008,1573037636,
12009,1559266660,
12010,2002083432,
12011,2151313375,
12012,5813070362,
12013,2413397819,
12014,2564087012,
12015,5813007607,
12016,1378785906,
12017,5813061403,
12018,1285849916,
12019,1313879717,
12020,2101257590,
12021,1568108528,
12022,861233300,
12023,1375086912,
12024,2257502282,
12025,1220598118,
12026,2093171975,
12027,611323175,
12028,2188492165,
12029,883924268,
12030,5813068964,
12031,549261610,
12032,1072063538,
12033,1194510761,
12034,671005363,
12035,2468957494,
12036,5812990975,
12037,2350269951,
12038,1508123633,
12039,914130079,
12040,1717786453,
12041,5813044979,
12042,2591793425,
12043,1480982970,
12044,2507145702,
12045,5813082987,
12046,915696610,
12047,1163846137,
12048,5813034670,
12049,706183893,
12050,1750621344,LC12
12051,5812989469,
12052,1570318167,
12053,1776536597,
12054,1750255430,
12055,1746823039,
12056,1996280567,
12057,2553251235,
12058,1536157927,
12059,1966829725,
12060,730104740,
12061,2376574365,
12062,1749327243,LLPC2c
12063,822907387,
12064,5812996970,
12065,2161997539,
12066,448869118,
12067,1657047206,
12068,1375086607,
12069,1595409504,
12070,1163384537,
12071,2058566677,
12072,729621875,
12073,1479618250,OA-VUMa1
12074,5813047407,
12075,5812992723,
12076,1628528573,LC17
12077,1812696401,
12078,1381311623,
12079,1629638513,
12080,974139998,
12081,1600489166,
12082,2317866981,
12083,1442708190,
12084,2469341584,
12085,1219570254,
12086,5813011074,
12087,1405784237,
12088,1664110256,
12089,1809238912,
12090,5813049627,
12091,1378673241,
12092,1043731200,
12093,1690698128,
12094,1385015126,
12095,2311931919,
12096,1632309827,
12097,5813040628,
12098,5901194314,
12099,1591509829,
12100,1439903006,
12101,386833850,
12102,1345164753,
12103,1313358350,
12104,1469663014,
12105,1666492660,
12106,2536470935,
12107,5813002521,
12108,1228156829,
12109,1534119934,
12110,1505019918,
12111,1015091913,
12112,1198132028,LC6
12113,2316468943,
12114,1723788189,
12115,1779808792,
12116,1508615290,
12117,602368546,
12118,488922181,
12119,1842682500,
12120,1501976890,LC13
12121,1220593958,
12122,5813075410,
12123,1697859822,
12124,1405226806,
12125,357249472,
12126,800925392,
12127,1286021768,
12128,702985703,
12129,1260833150,
12130,1916459566,
12131,1813887867,
12132,5812991436,LC13
12133,1658466705,
12134,1907584319,LC4
12135,1468976222,
12136,1161117856,
12137,2335855822,
12138,1135138281,
12139,1721400134,
12140,5813016506,
12141,2192990297,
12142,1722686768,
12143,5813021109,
12144,5812992017,
12145,5813133779,LC16
12146,1036550962,
12147,1657259448,LPLC4
12148,5813040277,
12149,1481202316,
12150,1343368695,
12151,1507109459,
12152,1785149074,
12153,2027557973,
12154,2061299847,
12155,1442029850,
12156,1889883818,mlPNX
12157,2162969684,
12158,1684092597,
12159,1441956741,LC12
12160,763034485,
12161,795374201,
12162,1565846637,
12163,1347638398,
12164,2533073475,
12165,1628624182,
12166,5813070594,
12167,888577052,
12168,1404092174,
12169,5901196628,
12170,1841663073,
12171,2433886576,
12172,5813062161,
12173,5812997173,LLPC2c
12174,2501693123,JO-A/B/C
12175,1754370313,LC12
12176,1869296503,
12177,727713068,
12178,2410967137,JO-A/B/C
12179,1353359159,
12180,1880887003,LC17
12181,1816667958,
12182,1970698685,
12183,670024927,
12184,5813078215,LPC1
12185,2565463671,
12186,1502575537,
12187,1314648327,
12188,2398962202,
12189,1970707631,
12190,1350985189,
12191,5813068404,
12192,1159262075,aMe5
12193,1404783075,LC21
12194,725839388,
12195,1016403672,LC10
12196,1347638401,
12197,1504419182,
12198,1729935421,
12199,2182680393,
12200,1198832640,
12201,1074493614,
12202,883448423,
12203,604476368,
12204,737824168,
12205,2397381991,
12206,1591881564,
12207,2591793543,
12208,5812994710,
12209,1221918930,
12210,1937193993,LC17
12211,2040582311,
12212,1106754653,
12213,643393688,
12214,1876484146,LPLC2
12215,1355749770,
12216,1664692368,
12217,1653091804,
12218,2062386720,
12219,2472026608,
12220,700779022,
12221,1903720475,
12222,1715451379,
12223,450635626,
12224,1404433484,
12225,1503879730,
12226,1383383062,
12227,5813002043,
12228,5813039148,
12229,1839603811,
12230,766389431,
12231,1468873491,
12232,667184255,
12233,1252116913,
12234,5813069594,
12235,2154715001,
12236,1571884727,
12237,1534914914,
12238,1506720184,
12239,1901363765,
12240,2554909080,
12241,2467585036,
12242,889993487,
12243,5813091091,
12244,1100041650,
12245,1784389638,LC12
12246,974110912,
12247,1405106221,
12248,1039685005,
12249,1099748830,
12250,2458739579,
12251,821729208,
12252,2089308310,
12253,5813062009,LC9
12254,1004804445,
12255,1760231526,
12256,1050935614,FB05f
12257,1949173838,
12258,821703262,
12259,1597264864,
12260,5813096660,
12261,1691635022,
12262,2592467388,
12263,1686472523,
12264,1343732093,LC15
12265,739572008,
12266,581754996,
12267,1043022708,
12268,5813017691,
12269,1663768979,
12270,1498574596,LC4
12271,764817903,
12272,2185486349,
12273,1785740683,LC12
12274,5813089869,
12275,1293688646,
12276,1933382135,
12277,5813055760,
12278,5813038821,LPLC2
12279,1934910491,
12280,5813082239,
12281,1347979791,
12282,1199531317,
12283,2623501917,
12284,2497593042,
12285,2072298747,
12286,1541242980,
12287,1005252630,
12288,1540556952,
12289,2585305068,
12290,2188487563,
12291,5812983240,
12292,2060932607,
12293,1193879496,
12294,5812988920,
12295,1008581625,
12296,5813002042,
12297,2408623379,
12298,1466503190,
12299,5813023434,
12300,5813011441,
12301,1446351397,
12302,1132811822,
12303,581652283,
12304,1283016923,
12305,1749550731,
12306,2346182454,
12307,1628813759,
12308,2153424400,
12309,1144761556,
12310,1013680485,
12311,1565487494,
12312,1596936417,
12313,1225692688,
12314,1690037928,
12315,2101594530,
12316,1500369943,LC13
12317,5812994035,
12318,642728308,
12319,1813391435,LPLC4
12320,5813041458,
12321,1775513344,LPC1
12322,1377002848,
12323,694299183,
12324,1039280664,
12325,1071204511,
12326,2373833221,
12327,757258507,mPNX
12328,5813038196,LC9
12329,1131805857,
12330,1845946132,
12331,767123688,
12332,5813035545,LC10
12333,5813042525,
12334,1437492163,
12335,1347457658,
12336,1378781175,
12337,5813007344,
12338,1622350949,LPLC1
12339,5812993257,
12340,5813024810,LLPC2c
12341,5812993114,
12342,766388652,
12343,1347979604,
12344,547331291,
12345,2531359777,
12346,1754654462,
12347,762111368,
12348,5813013237,
12349,484014387,
12350,982540894,
12351,1404757279,
12352,2248587492,
12353,2316809360,
12354,517506265,
12355,515394155,
12356,790405385,
12357,1157504535,
12358,1817453557,LC17
12359,1907924846,
12360,705558104,
12361,2091298729,
12362,1698905428,
12363,1192922295,
12364,1258631261,
12365,392057736,
12366,2025153433,
12367,1567076551,
12368,977387419,
12369,1686721312,
12370,1812363713,LC17
12371,2350624035,
12372,1189559154,
12373,2002022447,
12374,1629832296,
12375,5813069324,
12376,2397377415,
12377,2314824228,
12378,1157850005,
12379,1811621477,
12380,1376791014,
12381,2118599382,
12382,2306534856,
12383,420908078,
12384,2032431338,
12385,1373380652,
12386,5812998881,
12387,1781869202,
12388,1754321139,
12389,1683065017,
12390,945523774,
12391,1503763552,
12392,829154825,
12393,1444788092,
12394,2381659049,
12395,700002191,
12396,1968000090,
12397,2495952055,
12398,643773259,
12399,2029897592,
12400,2439295592,
12401,1664127054,
12402,1780366362,LLPC2c
12403,1746508407,
12404,389909109,
12405,2566154468,
12406,451390676,
12407,5813058336,
12408,2061140041,
12409,1256605511,
12410,1478879340,
12411,1934133595,LC18
12412,1606071522,
12413,359568460,
12414,1620999989,
12415,1876774122,
12416,1563467433,LPLC4
12417,388280297,
12418,2221994684,
12419,5813067732,
12420,1752124422,
12421,1539879164,
12422,5813024033,
12423,1659522020,
12424,732034854,
12425,671342033,
12426,921935093,
12427,702506641,
12428,5812989815,
12429,1747510426,
12430,913754682,
12431,1220607239,LC18
12432,1837902676,LPC1
12433,1498569627,
12434,2474086138,
12435,5813097635,
12436,1978810311,
12437,1594087386,
12438,1932730059,
12439,547240545,
12440,1565747707,
12441,547258283,
12442,612634432,
12443,1939543295,
12444,5812991891,
12445,1477890860,
12446,827267214,
12447,1567434442,
12448,2341126578,
12449,1685781537,
12450,1253649488,
12451,1753695482,LC12
12452,1256268811,
12453,1253510669,
12454,1200523558,LC10
12455,1783120421,
12456,1848151877,LC17
12457,1283004232,
12458,1626827782,LPLC2
12459,2096846027,
12460,1817112855,LC17
12461,5813007741,
12462,5812992408,LC10
12463,1901997530,
12464,765050884,
12465,1995516734,LC21
12466,5813056944,
12467,5812987090,
12468,5901213776,
12469,1353704387,
12470,1290222901,
12471,1970728299,
12472,1347120625,
12473,1753358801,
12474,5812997107,
12475,5813069767,
12476,5812990235,
12477,1219246255,
12478,1749327276,LLPC2c
12479,1405947932,
12480,920536487,
12481,1722418697,
12482,889911741,
12483,730562993,
12484,1916727506,
12485,2435569960,
12486,1191273014,
12487,1448452947,
12488,2462042055,
12489,1780362372,LLPC2c
12490,1848143184,LC17
12491,1387773463,
12492,1629625638,
12493,1599902570,
12494,2370655435,
12495,1626560949,LPLC4
12496,550573520,
12497,1044356616,
12498,2273583250,
12499,1534176395,
12500,1936815630,
12501,2120982421,
12502,2033865410,
12503,581262846,
12504,1812078303,LLPC1
12505,1475007664,
12506,1658155884,LC25
12507,2244457255,
12508,5812993603,
12509,390616420,
12510,1043143311,
12511,5813022192,
12512,5812988109,LC9
12513,1817112807,LC17
12514,884477487,
12515,612034653,
12516,2654882033,
12517,5812993605,LPC1
12518,2100916607,
12519,2533759724,
12520,1749560434,
12521,1813054194,LPLC1
12522,5813056666,
12523,945899187,
12524,1563782253,LC11
12525,856071065,mlPN1
12526,1749020373,LC22
12527,760569606,
12528,881999404,
12529,2653858872,
12530,5813040515,
12531,1995823247,
12532,5813017547,
12533,1499234620,
12534,2317867089,JO-A/B/C
12535,1065284812,
12536,704816317,
12537,1858171399,mPN1
12538,1877930505,LC4
12539,1289122189,
12540,5813056671,LC11
12541,2007134091,
12542,5813014684,
12543,951934183,
12544,1472675999,
12545,2070563495,
12546,1344733447,
12547,5813008739,
12548,1292423935,PB12a
12549,1498543703,
12550,1563126151,LPLC4
12551,5813055164,
12552,1251684081,
12553,1448065211,
12554,1816205744,JO-A/B/C
12555,2087239692,
12556,1536793384,LC15
12557,727302430,
12558,2009879876,
12559,1629383757,
12560,2379949327,
12561,1220593849,
12562,1406280995,
12563,1376999110,
12564,2436200446,
12565,1375440045,
12566,2474414033,
12567,5813054454,
12568,1753695251,LC12
12569,2335981561,
12570,546661830,
12571,2219508390,
12572,1931814821,
12573,1382575890,
12574,2374839490,
12575,1188885789,
12576,1658885859,
12577,796543393,
12578,2408209646,
12579,1041049957,
12580,5901197700,
12581,1695848572,
12582,1933239983,
12583,1848277193,
12584,5813049907,
12585,5813031566,LC29
12586,5812983097,
12587,2152020863,
12588,2433395610,
12589,5813108981,
12590,1812005485,
12591,361614914,
12592,5812991193,
12593,1591009054,
12594,985826737,
12595,1658679205,
12596,2343838420,
12597,5813077803,
12598,1040013335,
12599,1504052107,
12600,2184045500,
12601,2188590741,
12602,1315529069,
12603,668967527,
12604,1140923511,
12605,2743881359,
12606,1571263601,
12607,1968182004,
12608,763885580,
12609,1501392572,
12610,1193206900,
12611,1823661274,
12612,516970679,
12613,551303686,
12614,796755936,
12615,1356743173,
12616,5813034870,
12617,1011314620,
12618,635773848,
12619,1656277790,
12620,949537961,
12621,737218956,
12622,2121685030,LC13
12623,1437618127,
12624,5813044467,
12625,2100912570,
12626,2346479755,
12627,1714791325,
12628,2003486429,
12629,2309941524,
12630,1777897486,
12631,1471337584,
12632,675490109,
12633,1102407589,
12634,1474446666,
12635,5812989274,LC21
12636,5813064414,
12637,1718477382,
12638,1006233768,
12639,2212070169,
12640,1746823374,
12641,1752703194,
12642,1996980467,
12643,706520453,
12644,759991385,
12645,1009004209,
12646,1043990078,
12647,2312738621,
12648,1470211142,
12649,5813038198,LC9
12650,5813062225,
12651,1629050586,
12652,2120330533,
12653,1843640564,
12654,1786232660,
12655,1716168335,
12656,2187114422,
12657,2432065585,
12658,2628237362,
12659,1901354753,
12660,1778307115,LLPC2a
12661,2092308495,
12662,1415782650,
12663,980978890,
12664,5813014650,
12665,1880299739,
12666,853268759,
12667,1562745969,LC11
12668,1590293141,
12669,479260891,
12670,1947464610,
12671,1190737748,
12672,2153687739,
12673,1694396937,
12674,5901213494,
12675,5813068582,
12676,1530381718,
12677,1468900225,
12678,2311106847,
12679,297584869,
12680,5813035385,
12681,1569256602,
12682,1511892508,
12683,1288202406,
12684,5813053957,
12685,1971052935,
12686,1719219937,
12687,734677385,
12688,1528598930,
12689,1970219420,
12690,2026184697,
12691,1350510578,
12692,886367305,
12693,5813024769,
12694,1010338583,
12695,609893831,
12696,361955066,
12697,1158191687,
12698,2055954745,
12699,1387527359,
12700,5813057556,
12701,1966852421,
12702,1503953597,
12703,2536816351,
12704,2562727133,
12705,1225575113,
12706,1566247458,
12707,2438902936,
12708,1812510378,
12709,1847397285,
12710,1189601546,
12711,891577717,
12712,795362225,
